id,text,sentiment,lang,created_at,location_id,user_id
2532,"RT @TomiNarbondo: Extraño la infancia cuando no me preocupaba por nada😞👶🏻👶🏼",-1,es,"2015-08-16 21:42:12 +0000",,2452
2533,"@perhapsonlyone baskoylu  hasan efendi",0,tr,"2015-08-16 21:42:12 +0000",,2453
2534,"#ACAB. #1312.",0,und,"2015-08-16 21:42:12 +0000",65,2454
2535,"I did same thing. #stillbetterthanmayweatherberto https://t.co/B0ypzJQviN",0,en,"2015-08-16 21:42:12 +0000",,2455
2536,"RT @wehateheavb: I don't fuck with a lot of people cause I've seen them talk shit about everybody they cool with. 🐍💯",-7,en,"2015-08-16 21:42:12 +0000",,2456
2537,"RT @followtrickjb: Retweet para ganhar seguidores, siga quem retweetou e siga de volta quem te seguiu ✨",0,pt,"2015-08-16 21:42:12 +0000",,2457
2538,"169- #MTVSummerStar #MTVHottest Lady Gaga 🌲 Rihanna 🌲 Jessie J 🌲 Ariana Grande 🌲 Katy Perry",0,en,"2015-08-16 21:42:12 +0000",,610
2539,"RT @MusicianPicture: The Charlatans http://t.co/SaxyTDp38o",0,en,"2015-08-16 21:42:12 +0000",,2458
2540,"RT @M4T14SPI0L4: AY BELU ES UN AMOR CHICOS. BastA @MatiasSchrank #GH2015 
ROMINA AL 3002 http://t.co/oRigCBOlua",0,es,"2015-08-16 21:42:12 +0000",,2459
2541,"vamos xeneize no le falles a tu hinchada ...",-1,es,"2015-08-16 21:42:12 +0000",,2460
2542,"Vamos adorar a Deus https://t.co/qzJWb68hlK",0,pt,"2015-08-16 21:42:12 +0000",,2461
2543,"@WWERomanReigns @TheDeanAmbrose @WWENetwork",0,und,"2015-08-16 21:42:13 +0000",,2462
2544,"RT @bxjp: 動員の革命か／完・著作権侵害未満なパクりの話　〜君の望む未来〜  http://t.co/j3rw0qumqN ＞たとえ著作権的に問題がなかったとしても、先行の作者などからネットの風評を使い個人で罰を与える、潰すことが可能という前例",0,ja,"2015-08-16 21:42:13 +0000",,2463
2545,"Love is funny.",0,en,"2015-08-16 21:42:13 +0000",,2464
2546,"RT @aref_12: جراح متجددة في #دوما ، وضربات موجعة تصيب قلب الأمة، واعتداءات نصيرية بشعة، تفتك بالبشر، وتدمر المساجد والمنازل، لا ترحم ولا تب…",0,ar,"2015-08-16 21:42:13 +0000",,2465
2547,"Senin, 17 Agustus 2015 Jam 04:39",0,et,"2015-08-16 21:42:13 +0000",,2466
2548,"@misakiveronica おはようございます ( ´ ▽ ` )ﾉ",0,ja,"2015-08-16 21:42:13 +0000",,2467
2549,"GETTING CHASED BY COPS!! #myfavoritevlog https://t.co/euboWfQXsF",0,en,"2015-08-16 21:42:13 +0000",,2468
2550,"'Girls have feelings for the guy they cheat with so its worse' alrighty 👍🏾",-3,en,"2015-08-16 21:42:13 +0000",,2469
2551,"RT @_AyYld_: Vatanımız için, Bayrağımız ve bölünmez bütünlüğümüz için ve;   Boynu bükük  Dünyadaki diğer Ümmet için elele!!

 #HDPKKyıDurdu…",0,tr,"2015-08-16 21:42:13 +0000",,2470
2552,"@egutakuya 
おはようございます(^з^)-☆

行かれた方の感想見たんですけどすごい盛り上がりでしたもんね(´⊙ω⊙`)

今日も頑張ってください！
ふれーふれー⊙(ˊᗜˋ*)⊙",0,ja,"2015-08-16 21:42:13 +0000",,2471
2553,"White flag at Michigan. #NASCAR",0,en,"2015-08-16 21:42:13 +0000",,2472
2554,"@_Armando4 jajaja uchas",0,es,"2015-08-16 21:42:13 +0000",,2473
2555,"RT @sciencebobuk: Austwick rock band will perform at Bank Holiday bop http://t.co/jE3HBwXqb4",0,en,"2015-08-16 21:42:13 +0000",,2474
2556,"@AlanoodAlsultan في ايش بضبط😂",0,ar,"2015-08-16 21:42:13 +0000",,2475
2557,"これ、これ！！！
まじで50万楽勝だったwww
　　【http://t.co/sG008tUdWC】",0,ja,"2015-08-16 21:42:13 +0000",,2476
2558,"02:37 PM PST - JMac has requested some Nair again. Austin offers to shave JMac's back. Says it would make a go... http://t.co/BBzV4jQOFd",0,en,"2015-08-16 21:42:13 +0000",,2477
2559,"RT @_King_Moose: 17 https://t.co/110zspi7gQ",0,und,"2015-08-16 21:42:13 +0000",,2478
2560,"@LeCantaElGallo Mañana es festivo jajaj. No mentiras.",0,es,"2015-08-16 21:42:13 +0000",,2479
2561,"RT @NeilStuke: Boycott @Starbucks  https://t.co/tijl7WPYSK",0,en,"2015-08-16 21:42:13 +0000",,2480
2562,"05/10/13- 29/08/15❤",0,und,"2015-08-16 21:42:13 +0000",,2481
2563,"RT @akayferhan: Marmara depreminde insanlar sevdiklerini bırakıp kaçarken,sevdiklerini bırakıp yardıma koşan adamın adıdır @SEDAT_PEKER 
#1…",0,tr,"2015-08-16 21:42:13 +0000",,2482
2564,"Por q el gobierno no pública las estadísticas de importaciones y exportaciones del primer semestre de 2015 #CualEsElMiedo",-1,es,"2015-08-16 21:42:13 +0000",,2483
2565,"Друг, добрый вечер! Счастья тебе и добра!",0,ru,"2015-08-16 21:42:13 +0000",,2484
2566,"@A3Noticias Eso es bueno o malo?",0,es,"2015-08-16 21:42:13 +0000",,2485
2567,"pessoas que visitaram meu perfil e grupos que sigo no Twitter http://t.co/Y51eToewYk",-1,pt,"2015-08-16 21:42:13 +0000",,2486
2568,"Polémica en Gran Hermano: ¿Francisco recibe información del exterior? http://t.co/6i7iECkuLH vía @teleshowcom",0,es,"2015-08-16 21:42:13 +0000",,2487
2569,"I'm at Gallinotas Sport Bar - @gallinotastc in Torreón, Coahuila https://t.co/jOYa2aR3Gr",0,es,"2015-08-16 21:42:13 +0000",66,2488
2570,"Que saltes al vacío y que no vuelvas nunca!!!!",-1,es,"2015-08-16 21:42:13 +0000",,2489
2571,"RT @ForeverrMinitah: Mis favoritos tienen esos tweets que por alguna razón en especial no me animo a retwittear",-1,es,"2015-08-16 21:42:13 +0000",,2489
2572,"Não tem justificativa pra base fo @atletico não ter ninguém melhor que o Botelho.",0,pt,"2015-08-16 21:42:13 +0000",,2490
2573,"＠rzzp ＠rzzp ＠rzzp ＠rzzp ＠rzzp ＠rzzp ＠akiz1ki 新しいツイートを投稿しました August 17, 2015 at 06:33AM 1 August 17, 2015 at 06:33AM August 17, 2015 at 06:3…",0,ja,"2015-08-16 21:42:13 +0000",,2491
2574,"RT @Reemaahh__: You might be right but i don't care",2,en,"2015-08-16 21:42:13 +0000",,2492
2575,"#TerceraDivisión | @minasoro1_fc  6-3 @FundacionUDC | FINAL  | #TorneoAdecuación | (Jornada Nº 3) | (Grupo Oriental)",0,es,"2015-08-16 21:42:13 +0000",,2493
2576,"Se lo dio a Lautaro al mate 😂😂😂😂 y no le quedo otra que aceptarlo 😂😂😂😂",-1,es,"2015-08-16 21:42:13 +0000",,2494
2577,"Intro: Annyzinha. [Animation] Bora almentar feed!! https://t.co/mTdxG40yo0 via @YouTube @AnnyGamer",0,pt,"2015-08-16 21:42:13 +0000",,2495
2578,"Ptnnn mais c'était grv bien",0,fr,"2015-08-16 21:42:13 +0000",,2496
2579,"RT @fckboynialler: internetowe przyjaźnie są pojebane, bo kilometry",0,pl,"2015-08-16 21:42:13 +0000",,2497
2580,"@wbento00 Sei disso seu chato aka parvo aka cona",0,pt,"2015-08-16 21:42:13 +0000",,2498
2581,"RT @flwgurizinho: QUEM VAI VOTAR MUITO AGORA??  #MPN #ESCREVEAI http://t.co/cuHWwOp4HM",0,pt,"2015-08-16 21:42:13 +0000",,2499
2582,"VINTAGE RARE BOLINK 10TH PAN F1 BODY BL2367 MARCH 86-C INDY STYLE NEW IN PACKAGE http://t.co/ND3wl6tdAR http://t.co/wwPnB6TgjF",0,en,"2015-08-16 21:42:13 +0000",,2500
2583,"RT @biebersmarlboro: 'GLI ATTORI PIÙ BELLI' 🎬
Keegan allen

Rt: promosso
Fav: bocciato http://t.co/NXZEEVKynG",0,it,"2015-08-16 21:42:13 +0000",,2501
2584,"A donde seaa",0,es,"2015-08-16 21:42:13 +0000",,2502
2585,"RT @_xxrg: KYLIE WHO?!?????!!! http://t.co/xUdQJ4lYEl",0,en,"2015-08-16 21:42:13 +0000",,2503
2586,"@null sekarang jam 04:41:05 WIB",0,in,"2015-08-16 21:42:14 +0000",,2504
2587,"楽しみにしていたことがどんどん終わっていく。
夏休みももうすぐ終わりですね。",0,ja,"2015-08-16 21:42:14 +0000",,2505
2588,"今は寝不足でテンション高いよ",0,ja,"2015-08-16 21:42:14 +0000",,2506
2589,"RT @Hesssssxyk: your daddy @avvraa  https://t.co/VdqDRtN3ec",0,en,"2015-08-16 21:42:14 +0000",,2507
2590,"Вы набрали очков: 65 – Вы кролик! Мягкий, хитрый и проворный.",0,ru,"2015-08-16 21:42:14 +0000",,2508
2591,"Every Sunday is special to me it is part of my life but it also is not only today but every other day they all are in my heart We hold peace",2,en,"2015-08-16 21:42:14 +0000",,2509
2592,"@f3000f 
ونترك لذيذ الغرام ونتبع الفرقى
الله علييييك صح السانك يالفيصل🌹",0,ar,"2015-08-16 21:42:14 +0000",,2510
2593,"I dream about how it would feel to be in your warm embrace",3,en,"2015-08-16 21:42:14 +0000",,2511
2594,"RT @emeequis: #LasDeLaSemana Corrige la PGR: Hay funcionarios entre 22 consignados por incendio GuarderíaABC http://t.co/wVLjdiqbUV http://…",0,es,"2015-08-16 21:42:14 +0000",,2512
2595,"RT @dietcolasociety: ptn elle est so moi je suis so elle it hurts https://t.co/lXdDEE5HY3",-2,fr,"2015-08-16 21:42:14 +0000",,2513
2596,"RT @BambuJessicaLJ: are you going to miss out today?
i'm still around. cam at http://t.co/40ZkBQMwrL

#camgirl #live #lingerie #selfie http…",-2,en,"2015-08-16 21:42:14 +0000",,2514
2597,"Olá maltinha",0,pt,"2015-08-16 21:42:14 +0000",,2515
2598,"RT @quislewis: I feel like I'm the only one that hasn't seen Straight Outta Compton",2,en,"2015-08-16 21:42:14 +0000",,2516
2599,"Get Weather Updates from theweatherchannel 17:42:14",0,en,"2015-08-16 21:42:14 +0000",,2517
2600,"RT @Faferfi: En que momento nos dejamos de querer 😿",0,es,"2015-08-16 21:42:14 +0000",,2518
2601,"RT @RelatableQuote: could listen to this all day, he killed it
http://t.co/o7YOzWIv8H",-3,en,"2015-08-16 21:42:14 +0000",,2519
2602,"やっと休みがきた！
☔ですね。寝てましょうか💤",0,ja,"2015-08-16 21:42:14 +0000",,2520
2603,"@SeaFM please play Drag Me Down by One Direction",1,en,"2015-08-16 21:42:14 +0000",,2521
2604,"CAIO CASTRO SEN HOOOR 😍",0,pt,"2015-08-16 21:42:14 +0000",67,2522
2605,"RT @LV_Sports: Nothing is meant to be, You gotta make it happen!",0,en,"2015-08-16 21:42:14 +0000",,2523
2606,"Handmade bracelets with Yemeni agate and turquoise. Doğal yemen akikli ve firuzeli bileklikler... https://t.co/mJAsO4wvjE",0,tr,"2015-08-16 21:42:14 +0000",,2524
2607,"RT @STRATEGYS_HN: Enviado de la OEA confirma que Mel Zelaya envió un grupo de jóvenes a provocar el caos. Andaban ebrios. http://t.co/6QQ2f…",0,es,"2015-08-16 21:42:14 +0000",,2525
2608,hey,0,und,"2015-08-16 21:42:14 +0000",,2526
2609,"@claudiatroncos8 /ciertamente hay una imagen del liderazgo que no ayuda a diversificación. Ahora, concepto está manoseado...;(",-1,es,"2015-08-16 21:42:14 +0000",68,2527
2610,"@bobwojnowski Brad is Horrible",0,en,"2015-08-16 21:42:14 +0000",,2528
2611,"Yeter be kızım çalmasan artık twitlerimi 😂 @sorrymotherx",0,tr,"2015-08-16 21:42:14 +0000",,2529
2612,"Cisco keeping kool with refreshment #dodgerssocial http://t.co/Ix5dSlCCzV",0,en,"2015-08-16 21:42:14 +0000",,2530
2613,"@EvilOrNotMP *frowns softly* I-I thought it was A-Arthur's..",0,en,"2015-08-16 21:42:14 +0000",,2531
2614,"Hi @NiallOfficial 
Thank you for making me calm and as accompanied by your eyes. 
Don't you mind to follow me?
http://t.co/3Ectk8IizU 🌟4.579",2,en,"2015-08-16 21:42:14 +0000",,2532
2615,"@official_flo I'm your biggest fan!!!",0,en,"2015-08-16 21:42:14 +0000",,2533
2616,"RT @fridasoderlund: Hey @FOXTV, when am I gonna get invited to #TeenChoiceAwards? My lack of Swedish sleep 'cus of stalking everything dese…",-2,en,"2015-08-16 21:42:14 +0000",,2534
2617,"@RomanAtwood @_little_britt_ My Favorite Vlog is the ball prank behind the scenes! #myfavoritevlog",0,en,"2015-08-16 21:42:14 +0000",,2535
2618,http://t.co/M2Qqi6PnXU,0,und,"2015-08-16 21:42:14 +0000",,2536
2619,"Tall slim hottie babe babe stuffs her ass and she #sexCam http://t.co/X9WooRsGmH http://t.co/HWRjuENC5y",-4,en,"2015-08-16 21:42:14 +0000",,2537
2620,http://t.co/3ONTCptGfa,0,und,"2015-08-16 21:42:14 +0000",,2538
2621,"Ahhh pero que domingoo mas entretenido ehh.... http://t.co/VHrLGcij22",0,es,"2015-08-16 21:42:14 +0000",,2539
2622,"Oh no, a guy who chases and probably molests United player around Carrington has blocked me! http://t.co/LYXtTpEubJ",-1,en,"2015-08-16 21:42:14 +0000",,2540
2623,"RT @desamei: miga tamo quase em 2016 e você ainda não parou de ser puta",0,pt,"2015-08-16 21:42:14 +0000",,2541
2624,"RT @JDeppPics: Johnny Depp, photographed by Suzanne Allison, 1999 - November/December. http://t.co/9ztRc3Qkv8",0,en,"2015-08-16 21:42:14 +0000",,2542
2625,"RT @DiamondMinecart: Our world is way too focused on appearance. Let people look and be who they want to be :)",3,en,"2015-08-16 21:42:14 +0000",,2543
2626,"This shit too funny! 😂😂😂",-4,en,"2015-08-16 21:42:15 +0000",,2544
2627,"RT @Bsbsadnan: “I don't want you to apologize, I know how to make you feel sorry”",1,en,"2015-08-16 21:42:15 +0000",,2545
